age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,campaign,previous,poutcome,y,previously_contacted,pdays_capped
37,blue-collar,married,secondary,no,982,yes,no,cellular,9,jul,2,0,no_prior_campaign,0,0,872
35,blue-collar,divorced,primary,no,13,no,yes,cellular,9,jul,1,0,no_prior_campaign,0,0,872
52,admin.,married,secondary,no,0,no,yes,telephone,9,jul,1,0,no_prior_campaign,0,0,872
38,management,single,tertiary,no,633,no,no,cellular,9,jul,3,0,no_prior_campaign,0,0,872
50,management,married,tertiary,no,0,no,no,cellular,9,jul,5,0,no_prior_campaign,0,0,872
42,blue-collar,married,secondary,no,0,yes,no,unknown,9,jul,16,0,no_prior_campaign,0,0,872
35,management,divorced,tertiary,no,153,no,no,cellular,9,jul,2,0,no_prior_campaign,0,0,872
58,housemaid,married,primary,no,0,yes,no,telephone,9,jul,1,0,no_prior_campaign,0,0,872
52,retired,married,tertiary,no,350,no,yes,cellular,9,jul,1,0,no_prior_campaign,0,0,872
56,management,married,tertiary,no,318,no,yes,telephone,9,jul,3,0,no_prior_campaign,0,0,872
31,blue-collar,married,primary,no,498,yes,yes,cellular,9,jul,2,0,no_prior_campaign,0,0,872
47,admin.,married,secondary,no,3434,yes,yes,telephone,9,jul,1,0,no_prior_campaign,0,0,872
32,management,married,tertiary,no,794,yes,yes,cellular,9,jul,1,0,no_prior_campaign,1,0,872
47,blue-collar,single,secondary,yes,-380,no,no,cellular,9,jul,17,0,no_prior_campaign,0,0,872
32,admin.,single,secondary,yes,-17,no,no,unknown,9,jul,5,0,no_prior_campaign,0,0,872
47,services,married,secondary,no,0,yes,no,cellular,9,jul,1,0,no_prior_campaign,0,0,872
60,retired,divorced,primary,no,1017,no,no,unknown,9,jul,20,0,no_prior_campaign,0,0,872
35,housemaid,married,primary,no,0,no,yes,telephone,9,jul,1,0,no_prior_campaign,0,0,872
47,technician,married,secondary,no,-3,no,yes,unknown,9,jul,1,0,no_prior_campaign,0,0,872
33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,4,0,no_prior_campaign,1,0,872
60,unknown,married,tertiary,no,2450,no,no,unknown,9,jul,5,0,no_prior_campaign,0,0,872
51,services,divorced,secondary,no,234,no,no,cellular,9,jul,3,0,no_prior_campaign,0,0,872
31,management,single,tertiary,no,409,no,yes,cellular,9,jul,5,0,no_prior_campaign,1,0,872
41,blue-collar,single,primary,no,74,no,no,unknown,9,jul,4,0,no_prior_campaign,0,0,872
37,admin.,single,tertiary,no,224,yes,no,cellular,9,jul,2,0,no_prior_campaign,0,0,872
48,blue-collar,married,primary,no,51,no,yes,telephone,9,jul,1,0,no_prior_campaign,0,0,872
36,blue-collar,married,primary,no,0,no,no,telephone,9,jul,1,0,no_prior_campaign,0,0,872
44,entrepreneur,married,tertiary,no,0,yes,no,unknown,9,jul,1,0,no_prior_campaign,0,0,872
51,blue-collar,married,unknown,no,41,yes,no,telephone,9,jul,43,0,no_prior_campaign,0,0,872
41,blue-collar,married,unknown,no,2113,yes,no,telephone,9,jul,5,0,no_prior_campaign,0,0,872
49,technician,married,secondary,no,313,no,no,cellular,9,jul,2,0,no_prior_campaign,0,0,872
32,entrepreneur,married,unknown,no,73,yes,no,cellular,9,jul,1,0,no_prior_campaign,0,0,872
32,housemaid,married,primary,no,0,yes,no,cellular,9,jul,1,0,no_prior_campaign,0,0,872
40,admin.,married,secondary,no,2621,no,yes,cellular,9,jul,4,0,no_prior_campaign,0,0,872
56,management,single,secondary,no,237,yes,no,telephone,9,jul,4,0,no_prior_campaign,0,0,872
29,management,single,tertiary,no,0,yes,no,cellular,9,jul,1,0,no_prior_campaign,0,0,872
50,services,married,secondary,no,1683,no,no,telephone,9,jul,1,0,no_prior_campaign,0,0,872
27,blue-collar,single,secondary,no,228,no,no,cellular,9,jul,6,0,no_prior_campaign,0,0,872
29,admin.,single,secondary,no,1,no,no,telephone,9,jul,1,0,no_prior_campaign,0,0,872
49,blue-collar,married,primary,no,3,no,yes,cellular,9,jul,6,0,no_prior_campaign,1,0,872
38,blue-collar,divorced,secondary,no,-2093,yes,yes,unknown,9,jul,3,0,no_prior_campaign,0,0,872
25,management,single,tertiary,no,710,no,no,unknown,9,jul,1,0,no_prior_campaign,0,0,872
39,blue-collar,married,primary,no,1742,no,no,unknown,9,jul,6,0,no_prior_campaign,0,0,872
27,unemployed,single,primary,no,9,no,yes,cellular,9,jul,2,0,no_prior_campaign,1,0,872
33,blue-collar,married,primary,yes,2,yes,yes,cellular,9,jul,1,0,no_prior_campaign,0,0,872
42,management,married,tertiary,no,199,yes,no,cellular,9,jul,1,0,no_prior_campaign,0,0,872
56,self-employed,married,secondary,no,800,no,yes,cellular,9,jul,1,0,no_prior_campaign,0,0,872
56,management,married,secondary,no,1560,yes,no,cellular,9,jul,1,0,no_prior_campaign,0,0,872
36,admin.,divorced,primary,no,227,no,no,cellular,9,jul,1,0,no_prior_campaign,0,0,872
42,housemaid,married,tertiary,no,-560,yes,yes,cellular,9,jul,4,0,no_prior_campaign,0,0,872
28,self-employed,married,tertiary,no,0,yes,no,unknown,9,jul,1,0,no_prior_campaign,0,0,872
42,technician,married,secondary,no,2030,yes,yes,cellular,9,jul,1,0,no_prior_campaign,0,0,872
50,admin.,married,secondary,no,858,no,no,cellular,9,jul,12,0,no_prior_campaign,0,0,872
34,blue-collar,married,primary,no,-319,yes,yes,cellular,9,jul,4,0,no_prior_campaign,0,0,872
30,blue-collar,single,secondary,no,155,yes,yes,cellular,9,jul,3,0,no_prior_campaign,1,0,872
32,services,married,secondary,no,983,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
41,blue-collar,married,secondary,no,-194,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
39,blue-collar,married,secondary,no,1309,no,yes,telephone,10,jul,1,0,no_prior_campaign,0,0,872
42,blue-collar,married,secondary,no,-274,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
41,technician,married,unknown,no,30,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
32,admin.,married,tertiary,no,1,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
49,entrepreneur,married,secondary,no,-1965,no,yes,telephone,10,jul,2,0,no_prior_campaign,0,0,872
52,admin.,married,secondary,no,3422,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
51,services,married,secondary,no,121,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
44,management,married,tertiary,no,119,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
39,services,married,secondary,no,0,yes,no,telephone,10,jul,1,0,no_prior_campaign,0,0,872
40,blue-collar,married,primary,no,137,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
40,management,married,unknown,no,419,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
42,admin.,married,secondary,no,-728,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
46,admin.,married,secondary,no,2583,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
48,blue-collar,single,secondary,no,-367,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
37,entrepreneur,married,secondary,no,2055,yes,yes,cellular,10,jul,4,0,no_prior_campaign,0,0,872
57,management,married,tertiary,no,1410,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
35,blue-collar,married,secondary,no,1330,no,no,cellular,10,jul,1,0,no_prior_campaign,1,0,872
29,management,married,tertiary,no,55,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
47,management,divorced,unknown,no,184,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
30,technician,single,secondary,no,10152,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
60,retired,married,primary,no,71,no,no,cellular,10,jul,3,0,no_prior_campaign,0,0,872
27,services,single,secondary,no,-266,no,yes,cellular,10,jul,6,0,no_prior_campaign,0,0,872
55,management,married,primary,no,199,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
52,entrepreneur,married,primary,no,-104,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
42,self-employed,married,secondary,no,97,no,no,cellular,10,jul,2,0,no_prior_campaign,0,0,872
28,technician,divorced,secondary,no,477,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,jul,4,0,no_prior_campaign,1,0,872
35,blue-collar,married,unknown,no,1084,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
44,blue-collar,married,primary,no,-237,yes,no,telephone,10,jul,1,0,no_prior_campaign,0,0,872
38,services,married,tertiary,no,-49,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
39,services,single,primary,no,4453,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
33,services,single,secondary,no,-56,no,yes,cellular,10,jul,5,0,no_prior_campaign,0,0,872
28,blue-collar,single,secondary,no,475,no,no,telephone,10,jul,2,0,no_prior_campaign,0,0,872
35,admin.,married,secondary,no,725,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
31,blue-collar,married,secondary,no,2,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
56,retired,married,secondary,no,289,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
48,entrepreneur,married,secondary,no,725,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
53,technician,married,secondary,no,768,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
54,admin.,divorced,secondary,no,-437,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
49,blue-collar,married,secondary,no,360,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
50,blue-collar,divorced,primary,no,-677,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
32,technician,married,tertiary,no,113,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
40,admin.,married,secondary,no,540,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
44,management,divorced,tertiary,no,-710,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
34,management,married,tertiary,no,0,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
38,entrepreneur,married,secondary,yes,15,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
46,technician,married,secondary,no,218,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
30,admin.,married,secondary,no,-68,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
60,blue-collar,married,secondary,no,721,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
47,admin.,married,secondary,no,2,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
47,management,married,secondary,no,894,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
40,housemaid,divorced,primary,no,-21,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
42,blue-collar,divorced,secondary,no,1261,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
39,housemaid,married,primary,no,1146,yes,no,telephone,10,jul,1,0,no_prior_campaign,0,0,872
30,blue-collar,married,secondary,no,167,yes,no,cellular,10,jul,1,0,no_prior_campaign,1,0,872
29,services,married,secondary,no,13,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
38,blue-collar,married,secondary,no,137,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
30,blue-collar,married,primary,no,-336,no,no,cellular,10,jul,6,0,no_prior_campaign,0,0,872
31,housemaid,married,secondary,no,12,yes,no,cellular,10,jul,3,0,no_prior_campaign,0,0,872
56,management,divorced,tertiary,no,3885,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
32,services,married,secondary,no,0,yes,no,telephone,10,jul,1,0,no_prior_campaign,0,0,872
33,admin.,married,tertiary,no,55,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
54,admin.,married,tertiary,no,59,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
31,management,married,tertiary,no,181,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
28,blue-collar,single,secondary,yes,0,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
57,retired,married,tertiary,no,-5,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
33,admin.,married,secondary,no,0,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
38,technician,married,secondary,no,-475,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
59,management,married,secondary,no,32,no,no,telephone,10,jul,1,0,no_prior_campaign,0,0,872
60,technician,married,secondary,no,594,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
59,retired,divorced,primary,no,20,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
57,services,divorced,secondary,no,334,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
41,management,married,tertiary,no,472,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
40,self-employed,married,primary,no,624,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
43,management,married,tertiary,no,4923,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
39,technician,single,secondary,no,709,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
38,admin.,single,secondary,no,2246,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
33,blue-collar,married,secondary,no,17,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
50,management,married,tertiary,no,1612,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
41,technician,married,secondary,no,-215,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
46,blue-collar,married,secondary,no,190,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
35,services,single,secondary,no,25,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
33,management,married,tertiary,no,4054,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
37,blue-collar,married,secondary,no,2023,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
31,services,married,primary,no,46,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
36,admin.,single,secondary,no,9002,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
30,admin.,single,secondary,no,211,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
37,management,single,secondary,no,1981,no,no,cellular,10,jul,2,0,no_prior_campaign,0,0,872
32,blue-collar,single,secondary,no,1143,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
36,blue-collar,single,secondary,no,1127,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
36,entrepreneur,married,primary,no,3352,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
41,blue-collar,married,primary,yes,76,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
30,management,married,tertiary,no,0,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
30,services,married,secondary,no,-298,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
45,entrepreneur,married,unknown,no,3133,yes,yes,cellular,10,jul,1,0,no_prior_campaign,1,0,872
30,technician,single,tertiary,no,91,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
34,admin.,married,secondary,no,-33,yes,yes,cellular,10,jul,1,0,no_prior_campaign,1,0,872
42,blue-collar,divorced,secondary,no,898,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
43,self-employed,married,secondary,yes,-1415,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
26,services,married,secondary,no,2063,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
45,admin.,single,secondary,no,205,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
35,blue-collar,divorced,primary,yes,0,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
47,blue-collar,married,secondary,no,182,yes,no,telephone,10,jul,1,0,no_prior_campaign,1,0,872
59,admin.,married,secondary,no,0,yes,no,cellular,10,jul,1,0,no_prior_campaign,1,0,872
51,blue-collar,married,primary,no,0,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
29,technician,single,secondary,yes,-33,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
39,blue-collar,married,primary,no,521,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
35,admin.,married,secondary,no,-428,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
29,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
52,services,married,secondary,no,2072,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
29,services,single,secondary,no,-293,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
43,management,married,tertiary,no,177,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
34,self-employed,married,tertiary,no,0,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
38,blue-collar,single,primary,no,1351,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
58,retired,divorced,secondary,no,439,no,yes,cellular,10,jul,2,0,no_prior_campaign,0,0,872
46,management,married,tertiary,no,445,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
50,blue-collar,divorced,primary,no,-10,no,yes,cellular,10,jul,6,0,no_prior_campaign,0,0,872
60,retired,divorced,tertiary,no,473,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
33,technician,married,tertiary,no,1746,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
48,blue-collar,divorced,secondary,no,4597,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
28,services,married,secondary,no,72,no,yes,cellular,10,jul,4,0,no_prior_campaign,0,0,872
57,retired,married,tertiary,no,29,no,no,telephone,10,jul,2,0,no_prior_campaign,0,0,872
56,retired,divorced,secondary,no,-890,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
34,admin.,married,secondary,no,0,yes,no,telephone,10,jul,1,0,no_prior_campaign,0,0,872
35,management,single,tertiary,no,292,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
41,blue-collar,married,secondary,no,5517,yes,no,cellular,10,jul,1,0,no_prior_campaign,1,0,872
51,blue-collar,divorced,primary,no,1236,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
27,blue-collar,single,secondary,no,48,no,no,cellular,10,jul,6,0,no_prior_campaign,0,0,872
56,admin.,divorced,primary,no,0,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
42,unknown,married,secondary,no,703,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
32,blue-collar,divorced,secondary,no,107,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
41,blue-collar,married,secondary,no,393,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
34,blue-collar,married,secondary,no,290,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
48,management,married,tertiary,no,0,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
36,management,married,tertiary,no,789,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
56,management,married,tertiary,no,1674,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
32,admin.,divorced,secondary,no,0,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
43,blue-collar,married,primary,no,1968,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
35,admin.,divorced,secondary,no,454,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
56,services,married,primary,no,966,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
32,services,single,secondary,no,-23,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
55,admin.,single,secondary,no,645,no,no,telephone,10,jul,1,0,no_prior_campaign,0,0,872
34,technician,single,secondary,no,0,no,no,telephone,10,jul,1,0,no_prior_campaign,0,0,872
38,management,divorced,tertiary,no,219,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
55,retired,married,primary,no,386,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
37,blue-collar,married,secondary,no,563,yes,no,telephone,10,jul,1,0,no_prior_campaign,0,0,872
56,services,divorced,secondary,no,140,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
37,admin.,single,secondary,no,-261,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
51,admin.,divorced,secondary,no,520,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
40,blue-collar,married,secondary,no,2158,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
33,management,married,tertiary,no,91,no,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
37,entrepreneur,married,tertiary,no,227,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
33,blue-collar,single,secondary,no,-84,no,no,cellular,10,jul,3,0,no_prior_campaign,0,0,872
42,entrepreneur,divorced,tertiary,no,367,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
54,admin.,divorced,secondary,no,791,no,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
49,blue-collar,married,secondary,no,1127,yes,yes,cellular,10,jul,1,0,no_prior_campaign,0,0,872
35,blue-collar,married,primary,no,0,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
35,admin.,single,secondary,no,203,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
41,entrepreneur,divorced,secondary,no,-29,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
37,management,married,tertiary,no,15437,yes,no,cellular,10,jul,1,0,no_prior_campaign,0,0,872
